reviewId,userName,rating,review_txt,date
11e8ce2c-7932-4084-951c-36194d61182e,Pengguna Google,5,Dari saya dari dulu sampe sekarang aplikasi ini mantap untuk saya,2025-04-18 18:09:36
50cac349-c3af-43b7-9913-dfb90be8ca11,Pengguna Google,3,tolong diperbaiki bug nya 🙏,2025-04-18 07:33:19
c185ae4e-09dc-45ea-875c-091e7b3b4f58,Pengguna Google,1,karena pas aku download gak loging teros,2025-04-17 15:42:46
b50f55e7-7113-41b4-abbe-29a5bd7180af,Pengguna Google,5,"PRO!, PRO MULU!",2025-04-17 07:39:05
d1cd1931-e3f0-4cd0-9a03-7a6579ae7f29,Pengguna Google,4,Memori ku penuh gk bisa buat aku hapus permainan ku ada 5 yang gk di hapus 3,2025-04-16 23:17:39
e47a1f4e-0c49-402f-ac1f-cc6e84d883c6,Pengguna Google,1,suka ngelag terus udah ku instal ulang tetap aja suka ngelag penyebab ngelag -kebanyakan iklan -kebanyakan pro -hama,2025-04-16 22:32:25
fb196497-d122-4994-89ad-dc6cb590ee91,Pengguna Google,1,"capcut kenapa??!! dikit dikit pro, mau ngedit jadi susah loh! lebih enak capcut yang dulu pas ga pro. sekarang fitur fitur bagus jadi pro, dikit dikit iklan. kenapa kebanyakan pro sih? gajelas banget. jadi males buat edit di capcut.",2025-04-16 13:47:37
d339e747-e15a-4f04-a80d-d214a7cc30f0,Pengguna Google,5,apk nya bagus banget kaya kucing berak,2025-04-16 12:35:46
5dc23887-1947-4c12-a7f5-92a49fec8034,Pengguna Google,3,berat + bagus ada bnyk templet tpi kadang suka ngelag si update nya bikin memo cepet penuh + harus ngapus bbrp apk 😌,2025-04-16 08:38:31
f70440f5-2329-4d5d-b336-e55166e4d7e2,Pengguna Google,5,bagus,2025-04-16 06:56:38
3466dad6-3d33-48b5-8017-c981132cecca,Pengguna Google,1,"sekarang aplikasi ini, makin lama makin buat emosi, ngga bagus sama sekali",2025-04-15 02:34:19
7805420d-5e8d-4bc4-ad40-73bb9c915c72,Pengguna Google,3,kok tugas kreasiku dikit bgt min? padahal ada salah satu member agensiku tugas kreasinya dr non domestik semua. pdhl punyaku udh gw atur tuh tp ttp ga muncul yg tugas luar. pdhl versi 14.0.0 ini gimana dong,2025-04-14 16:07:03
fdc0b307-cf9f-48a1-9174-6f994c66517e,Pengguna Google,5,saya bakar capcut nii,2025-04-14 11:53:57
c2828862-3246-49a9-b056-40b30d180582,Pengguna Google,5,Makasih sudah ada template bokp nya,2025-04-13 12:44:19
97c0a1ea-72fe-4f86-a2c3-b0f29ea2abc6,Pengguna Google,1,"udah banyak memori,banyak iklan pula,banyak bug juga,sekali hapus, download lagi,eh?pas udah diinstal tiba-tiba ke batal sendiri,kayak apa lah gitu,mb nya kayak terlalu banyak,hp ayah saya adek saya pinjam hp ayah saya,adek saya download banyak,gada tuh memori gitu?ini saya download beberapa ajah udah banyak banget,padahal cuma download dikir banget,dan juga yang saya download penting semua,aplikasi tolong diperbaiki ya,mb nya dikurangin 🙏",2025-04-13 12:28:44
3fe30fd2-597a-4272-bcdc-8c32c2eb74ff,Pengguna Google,5,👊🏻🗣️,2025-04-13 12:03:52
da3d1c00-66a7-40fb-842f-fa5126a20381,Pengguna Google,1,mohon maaf sebelum nya aku kasih bintang satu tapi aku janji kalo bisa masuk ke Capcut dan mengedit aku bakal kasih bintang 5,2025-04-13 11:29:59
d4e58cc8-37b9-4a7f-ac00-5f110d7712f3,Pengguna Google,1,capcutnya mentalan,2025-04-13 10:40:58
420f8458-c9c1-4de6-b272-b91415412310,Pengguna Google,2,Min pliss ga usah ada iklannya Napa min,2025-04-13 02:24:40
b5005f40-1f06-4ee8-b5eb-837eabceb90b,Pengguna Google,1,gimana sih sekarang apk nya suka ngelag ngebug padahal dulu aman² aja banyak iklan pula perbaiki dong trus mau ngedit muter trus padahal sinyal oke lo gimana sih,2025-04-12 12:35:58
0ca84d9e-474b-4334-8048-c005598cbeec,Pengguna Google,1,FITUR PRO KEK KONZ,2025-04-12 11:47:08
fc03625d-9178-4ac8-9d52-574b681921a2,Pengguna Google,5,bagus,2025-04-12 09:37:47
000cf69e-3b92-4710-bd20-d53457de8d2e,Pengguna Google,1,gak usah bayar expor,2025-04-11 14:28:44
a01b66e0-3266-43b3-b571-308f22122b13,Pengguna Google,5,bagus banget,2025-04-11 09:44:31
d5f1b345-9fd1-4b44-8a68-2d9af54c37bc,Pengguna Google,3,"y, bgs. tapi itu memorinya bisa di rendahin lagi gak? udahlah pro semua, ditambah PENYIMPANANNYA ITU LOH! NGURAS MEMORI BANGET TAUKK!!!! KURANGIN GAK LO! 😡 sama fitur pro kurangin lah, jadiin CapCut kaya dulu lagi.",2025-04-10 07:55:52
bd002602-f44e-47a9-9822-dc7ebd7b3401,Pengguna Google,1,anj anj apa si sudah lama lama ng ekspor gk masuk galeri anj udh dua kali lo,2025-04-09 14:11:24
702e2d6a-2083-4c24-a473-8011fe31541b,Pengguna Google,1,ga seru kaya dlu,2025-04-09 12:55:35
ab0f2cc0-8351-4982-90a5-c7cf5714bc42,Pengguna Google,5,Wowwww,2025-04-09 12:10:17
b8bd97af-eae7-4447-a54c-5c999ccdb8b4,Pengguna Google,2,pada pro😭,2025-04-09 07:57:21
eac7a5ae-26c9-4b4e-b65d-d1c9c6776e0c,Pengguna Google,4,👍🏻👍🏻,2025-04-09 07:37:53
bf577e3c-34c7-468c-a5b5-9b74abd23ecf,Pengguna Google,5,aplikasi nya bagus,2025-04-07 16:27:36
87b9f7ee-e286-4581-b34a-166a02158614,Pengguna Google,5,kinapa tebisa didownload anjingg,2025-04-07 12:24:55
6a73eea3-4612-4ed6-9087-8d1075de5c8f,Pengguna Google,5,Seruuuuuuuuuuuuu bgt,2025-04-07 12:10:05
7bd247da-7458-408f-a066-0b15cb2e8a91,Pengguna Google,5,good,2025-04-07 10:46:05
40369f32-3bbd-450d-9676-b1e0e16e99ff,Pengguna Google,4,babi ya kori,2025-04-05 11:36:50
2463f8dc-351b-4c94-a24c-f5a50033c837,Pengguna Google,1,knapa aku gk bisa dolnot nya,2025-04-04 14:37:50
44acd140-27a6-45a2-a7f4-f187da6976ec,Pengguna Google,2,banyak iklan nya dan hp jadi lemot.,2025-04-03 07:53:01
9e8d6c7f-2f40-46fa-adb2-60748d83dc58,Pengguna Google,2,Milla M. h. k benar saya juga,2025-04-02 11:34:33
f98c80bc-3dad-4658-94d2-2829c9d00f7f,Pengguna Google,1,iklan nya tolong di kurangi bg 🗿,2025-04-02 11:15:20
ee55dfdc-a65a-4329-a1b7-8566733b2f43,Pengguna Google,1,"aplikasi kikir,tambah hari tambah aja fiturnya yang harus premium,keluar dikit iklan,mau ngekspor iklan,bahkan edit aja harus pro buat ngilangin wm????,aplikasi kikir kebanyakan iklan,dikit² pro,gausah bikin aplikasi mah kalo kaya gini",2025-04-02 07:57:15
db2f06c7-78cc-4847-804c-95a14de165e2,Pengguna Google,3,Lumayan bagus cuman pro semua aku paling gasuka kalo pro harus bayar terus sering bug layarnya hitam tiba² teks nya jadi besar gitu kalo misalnya mau bikin percakapan gituu😼,2025-04-02 06:38:45
7a8390cd-696a-4d87-8eca-0a638b40c290,Pengguna Google,1,gak bisa di dolwnload,2025-03-31 05:22:25
0d6ebdb9-f1b7-4cd0-96e0-f52e114220c5,Pengguna Google,1,"BENER BENER YA, BARU 2 HARI LALU AKU PKAIA EFEK FONT WARNA MERAH MASIH BAGUS, EH SEKARANG SUDAH DIJADIKAN PRO LAGI) KALAU MISKIN GAK USAH DAH BIKIN BIKIN APLIKASI...!!!!!!",2025-03-28 22:20:41
b2c78da5-63d0-4bd0-83c0-2c9d12ee18b4,Pengguna Google,5,🤩,2025-03-28 15:11:24
c7e7f14f-8d1d-450e-a1ab-b75efb3ec3d7,Pengguna Google,1,gak bisa di download padahal sinyal bagus paket masih banyak tapi gak bisa kesel,2025-03-28 15:08:46
ada9d533-69cf-4aa7-9634-7d6a582b60a2,Pengguna Google,5,semakin lama semakin banyak yang premium banyak iklan aplikasi semakin berat,2025-03-28 15:08:12
25a724e2-dfa8-4bdb-922b-1b791eb49469,Pengguna Google,5,aku memang suka make capcut karana kali gk asa capcutrurhg wirnt,2025-03-28 15:07:26
8a6ad15e-ab62-4bbc-94ef-aff3e211f99f,Pengguna Google,2,bagusss,2025-03-28 15:04:04
1c509c40-dd48-4ad2-8e97-c62da40c858d,Pengguna Google,1,App kebanyakan iklan nya.,2025-03-28 15:03:06
5637e0e8-1cbf-441c-830b-2a5d16b8b7dc,Pengguna Google,5,apk nya bagus banyak templat yg cocok sama fotonya juga,2025-03-28 14:59:56
5b8a3e39-d253-4556-859e-76f2d81f7e02,Pengguna Google,1,kesel aj.. masa gue ngedit udh pas pas bagus klik penyempurnaan suara malah diacak2 lagi apk apaansi dah capek2 malah diacak2 hadeuhhhh.,2025-03-28 14:58:16
848b2c40-dae7-464e-819e-ccaf0e4fee98,Pengguna Google,3,aplikasi ini cukup lumayan bagus tapi aplikasi ini juga sudah di download nya aplikasi ini membuat kita bisa mendapatkan uang hasil dari bikin JJ atau template,2025-03-28 14:56:29
e655153c-dd29-418e-a7eb-2c6756a50602,Pengguna Google,4,tolong iklan nya di hilangkan,2025-03-28 14:55:09
906c3b12-1ce7-4c77-8bd0-fcc5115d7335,Pengguna Google,5,baguss bgt,2025-03-28 14:55:08
1683cf75-4612-4b05-bf7d-f876dc544d2e,Pengguna Google,5,🤍🤍🤍,2025-03-28 14:53:37
c6112bf2-e283-466a-9f6c-8fb5776ae2bf,Pengguna Google,5,bisa edit foto menjadi lebih bagus,2025-03-28 14:47:54
